,tweet,retweets
13323,"Le résultat probable serai un futur attentat pour que le mouvement des #GiletsJaunes rentre dans les rangs et aille manifester bras dessus, bras dessous avec Macron #FaçonHollande",2
3298,Une initiative intéressante mais imparfaite. ⬇️ ,2
2818,➡ Trop de cadeaux aux #GiletsJaunes ,2
13687,Je comprends mieux les #GiletsJaunes tout à coup. ,2
3254,"Ne restez pas spectateur, nous attendons que vous !",2
2835,La mafia russe au plus proche de l'exécutif !,2
10774,Triste Macron.,2
10492,#BFMTV #20HPOL #GiletsJaunes #RIC #GrandDebat #boycottGrandDebat #bfmstory #19hruthelkrief,2
10493,64% des Français soutiennent les Gilets jaunes et 77% jugent la mobilisation justifiée ,2
10587,A Samedis ! On ira devant l'ambassade de l'Italie en soutien.,2
8596,#giletsjaunes #ActeXIII,2
8500,#Gaz #Paris #GiletsJaunes #Acte12,2
9085,LE CLUB : La #démocratie peut-elle se passer de médiations ? ,2
13406,Un des nombreux messages du jour .... #GreveGenerale5fevrier  #GiletsJaunes #Nantes ,2
13407,Merci à #DanielBalavoine pour cette  participation 🎶 ,2
13396,#Massy,2
13391,L'état de nos hôpitaux est intolérable. ,2
13390,Déjà 1100 morts de la grippe dans notre pays. ,2
13395,#PCF,2
13392,Avec le PCF soutenons les services publics.,2
13889,#StylosRouges #GiletsJaunes #GiletsJaunes94 #ActeXIII #Acte13 #ISF #RIC #femmesgiletsjaunes ,2
3297,"Voici un petit fil (« #thread ») concernant @LeNombreJaune. Ce projet porté par des #giletsjaunes pour fournir aux médias un comptage des manifestants qui contrebalance celui du ministère de l'Intérieur, jugé partial.",2
3253,"Étudiants, les #Giletsjaunes se battent bien évidemment pour votre avenir.",2
10831,. à 72% trouvent le mouvement justifié,2
3720,"Émission intéressante sur @franceculture, @alancelin est parfaite dans son rôle d'influençeuse au nom de @LeMediaTV.",2
2813,Ce soir dans #BFMStory :,2
2810,Le réflexe républicain ne passera plus ! #giletsjaunes #MacronDemission #Punchline,2
2809,"La république , cette république pue !",2
2808,#lrem. Nouvelles révélations sur #AffaireBenallaMacron  violation du contrôle judiciaire avec l'accord de votre chef??  ,2
14062,"La #CGT accueillie comme elle le mérite par les #GiletsJaunes : ""Barrez-vous ! Encu..."" 😄 ",2
2805,Debout !,2
2804,Ce pouvoir est déterminé à se maintenir par la force,2
2802,Nous pouvons arrêter #Macron quand il est encore temps,2
14011,via @GoogleNews,2
13871,#GiletsJaunes Samedi prochain,2
13870,"Il est à nouveau sur 3 chaînes, matraquage électoral intensif, lavage de cerveaux, enfumage total. Allons nous tolérer ça ?",2
16653,Allez hop hop. ,2
16652,"Pour qualifier vos propos misérables sur ces #giletsjaunes qui seraient ""totalement incultes"", qui ""ne maitrisent pas le français"", je ne vois que ça : ""racisme de l'intelligence"". ",2
9231,#ADP ,2
16530,"Dans le baromètre d'@Elabe_fr @LesEchos, la popularité de la classe politique est au plus bas en février. Aucune personnalité ne profite de la crise des #GiletsJaunes et des difficultés d'Emmanuel Macron",2
14046,#PolicePartoutJusticeNullePart,2
12610,#GiletsJaunes #acte13 #ActeXIII #MacronTour #MacronDemission #MacronDestitution #macrondegage #granddebatnational ,2
3250,"L’attractivité française reste forte à l’#international ! Malgré le mouvement des #GiletsJaunes, selon le baromètre annuel de l’@AmChamFrance, la moitié des investisseurs 🇺🇸 perçoit toujours la #France comme plus attractive que ses voisins 🇪🇺",2
12609,Quand je lis ce genre de tweets d'un pro #Macron/#LREM/#EnMarche/#FoulardsRouges moi ça me donne la haine. Et après ils s'étonnent...,2
3276,"@Ladelf @nicolarsouil @le_Parisien @LeParisien_91 @ledauphine Ah oui, j'ai oublié de préciser que je suis fils d'agriculteurs qui ont tout perdu en 1962, et que depuis que je suis à la retraite, je vis dans la région rurale où j'ai grandi. Des #GiletsJaunes, j'en connais personnellement, pas besoin de sociologues pour avoir un avis.",2
13454,La France rappelle son ambassadeur à Rome... à la suite de l'appui (et de la rencontre) de leaders italiens pour les #giletsjaunes.,2
13593,"@mnmn53165633 @YourAnonNews Faut bien bouffer, donc Samedis.",2
3309,"Mouvement des ""gilets jaunes"" - Découvrez gratuitement tous les articles, les vidéos et les infographies de la rubrique Mouvement des ""gilets jaunes"" sur Le ",2
13960,"@AuroreBergee Ils ont quelques bons gros fichiers, c'est sûre ! 😉 😂  #Macron #Castaner #Prefet #Police #GiletsJaunes #Gouvernement ",2
13961,#GrandDebatNational #CastanerDemission #MacronDemission ,2
2801,"#GiletsJaunes @davduf est documentariste et auteur de ""Maintien de l’ordre. Enquête"". Depuis novembre 2018, il interpelle la @Place_Beauvau sur les blessures de manifestants et les #ViolencesPolicieres. ",2
3319,"Rencontre Di Maio/""gilets jaunes"": une nouvelle provocation ""inacceptable"", juge Paris",2
13311,#Autun ?,2
13788,Samedi #9Février à #Tours les #GiletsJaunes pour l'#ActeXIII,2
13789,Pour les motards rendez vous à 13h parking de rochepinard,2
13790,14h Mairie ou plus probablement Parking des Atlantes pour Action (ou pas ? surprise !) !,2
13791,#MacronPrison #CastanerPrison Ton Cap on n'en veux pas ! #Justice ,2
13805,"@davduf @davidperrotin @Slatefr Le gvt refuse de parler de #ViolencesPolicières car les Policiers/CRS forment la barrière physique et politique entre les élites dirigeantes et le peuple. Si les Policiers/CRS sentent un relâchement du soutien gouvernemental, la bascule au profit des #GiletsJaunes sera décisive.",2
3715,"Hier soir, place de la #Concorde, nos militants ont rendus hommage aux militants politiques tombés sous les coups de la police républicaine du #6Fevrier1934 à nos jours avec les déjà trop nombreux morts des #GiletsJaunes. 1/2 ",2
10829,Les 1.037 sondés Yougov :,2
2803,"Sinon demain nous serons en prison, en exil ou dans la résistance clandestine",2
10467,#giletsjaunes83 JE PORTE HAUT MON GILET PERSONNE NE ME DIRA DEVANT QUI JE L'ENLÈVE JE SUIS FRANÇ ET FRANÇAIS OK #giletsjaunes @giletsjaunes #GiletsJaunes toulon toulouse bordeaux nantes rouen marseille vaucluse auxerre nimes grenoble lens rennes Rouen Reims Paris Aubagne 06 94 66 ,2
9277, Ne vous faites pas plus bête que vous n'êtes..,2
4238,"Demain ou après demain ou après après demain ... Les journalistes d'investigation, les opposants politiques, les #GiletsJaunes , les météorologues, les pompes funèbres, les éboueurs ... publieront des infos compromettantes sur le psdt ! ",2
4237,Alerte : #Macron ↗️ dans 1 #sondage.,2
4231," Rassurez vous c'est français, c'est la police française... #ActesXII #GiletsJaunes  #LBD40 ",2
4220,#Etudiants #Université #IledeFrance ,2
11739,"Deux étudiants rapellent à @CCastaner les conséquences de sa politique répressive envers les #GiletsJaunes en brandissant le portrait de #Fiorina, manifestante pacifique qui a perdu un oeil. ",2
10832,. à 74% réclament un referendum après le #GrandDebatNational ,2
10830,. à 64% soutiennent les #giletsJaunes,2
5308,Le @Prefet26 a vu 5400 manifestants à #valence pour l'#acte12... et le @PCF 3000 ! ,2
4218,Les étudiants sont présents en nombre ce mardi après-midi à Paris.,2
4207,Le pédé et sa pédophile,2
11822,#LesGiletsJaunes #GiletsJaunes #GJ #ActeXIII #Acte13,2
4203,#GILETSJAUNES : Le Peuple Contre les Élites ? ,2
4215,Tu agites tes petits bras dans le vide Cher Alexis ! Ce qui tue ce pays c'est le chacun pour soit comme par exemple les familles de CSP++ qui s'accaparent les aides sociales réservées aux plus modestes et qui ensuite vont se pavaner en Amérique du Sud... #corbiere #GiletsJaunes ,2
4217,🔴 #Paris - Rue de Rivoli - #5Février,2
4219,#GreveGenerale #GiletsJaunes,2
5287,#LREM vous ne faites pas le poids !,2
9207,#GiletsJaunes #GiletJaune #GileStJaunes #GiletJaunes #GiletsJaunesParis Vidéo a écouter 😠 #ViveLaFrance #GrèveGénérale #BloquonsLePays #VidezVosComptes #PayezEnLiquide ,2
4246,"Grande gueule et cœur tendre, la figure barbue des gilets jaunes voit sa blessure à l’œil devenir un symbole de la répression.",2
9206,@GLarrive @thierry27200 Oui et au moins @fhollande n’a jamais connu XII actes hebdomadaires de #GiletsJaunes Les républicains doivent cesser de se diviser et redonner de l’espoir à nos compatriotes. Ils sont la seule force d’alternance responsable.,2
9228,Encore une raison de ne pas supprimer le #Sénat.,2
10588,#GiletsJaunes #GiletsJaunes75 #GiletsJaunes77 #GiletsJaunes78 #GiletsJaunes91 #GiletsJaunes92 #GiletsJaunes93 #GiletsJaunes94 #GiletsJaunes95 #ActeXIII #Acte13 #RIC #femmesgiletsjaunes #StylosRouges ,2
9148,#GiletsJaunes #ActeXII #Acte12 #FoulardsRouges #Benalla #Macron #GreveGenerale #Sondage #GreveGenerale5fevrier #CGT #Mediapart,2
9465,🗣 @AQuatennens de La @FranceInsoumise sur les #GiletsJaunes : ,2
9153,Bienvenue en France❗️🇫🇷😅⚠️💛👎 #GiletsJaunes #GreveGenerale #Acte13  ,2
9172,#GrandDebatNational .,2
9175,#GiletsJaunes #Macron #LREM #Paris  #France #Paris20,2
9178,3 OOO ⁉️En êtes-vous sûr @alexiscorbiere . Pas mis un O de trop ⁉️#giletsjaunes @ccastaner ,2
9186,"@Qofficiel @BdesMonstiers @piercaille Ils auraient du leur servir un café, leur donner leurs visas journalistes puisqu’ils étaient déjà là. Et leur ouvrir toutes les portes du palais présidentiel... ",2
9187,"Au moins, ils sont revenus avec leurs deux yeux... pas le cas de tous les #GILETSJAUNES ces derniers mois...",2
9188,"Evrard, chronique : ""Les commentaires Facebook permettent de voir ce qui anime les populations ' gilet jaune. En fait, c'est un mouvement d'indignation générale qui subit de nombreuses divergences, comprend de nombreuses luttes.""",2
9189,#AuCaféDeFlore #CaféDeFloreRadio #GiletsJaunes ,2
9190,"Entretien avec Patrick Braouezec président de Plaine Commune, précurseur de la démocratie participative en France, qui avertit #GiletsJaunes et responsables politiques pour ne pas passer à côté du grand débat : ""Le référendum n'est pas une recette en soi""  ",2
9195,#PacteDeMarakech approuvé par le parlement et le sénat le 25 Avril 2018,2
9196,#GiletsJaunes #GiletJaune #GileStJaunes #GiletJaunes #GiletsJaunesParis #AllumezVosCerveaux #RéveillezVous vite ,2
4247,#GiletsJaunes #MouvementCitoyen,2
9173,Les PARTENAIRES sociaux à l'Elysée sauf la #CGT.,2
4245,Jerome Rodrigues 🧔💛 ,2
10416,Que représente cette carte ? Le nombre (en milliers) de #GiletsJaunes sur le territoire ? Non non c'est la carte d'organisation du #GrandDebatNational ! pas mal du tout ;) ,2
10414,Qui peut croire que #Macron soit passé à 23% de popularité en octobre  avant la crise des #GiletsJaunes à 34% en février à part les 308 chèvres de la #Macronie qui ont été élues car ils avaient l'étiquette Macron collée au front #IFOP Officine de fabrique d'opinion macronienne,2
10388,#GreveGenerale5fevrier #GiletsJaunes ,2
10315,#Acte13 #ActeXII #GiletsJaunes ,2
10325,"Dîner  annuel avec le président. Avec le Crif, le CCAF,etc. ",2
5137,#GiletsJaunes : mouvement soutenu sans réserve par l'extrême-gauche qui a refusé de voir ses nombreux slogans et propos proches de l'extrême-droite...qui apparaît la gagnante de cette affaire aujourd'hui... ,2
10347,What else #LREM ?,2
10350, @GiletsJaunesGo #GiletsJaunes @Thierry_PELTIER @davduf liberté de manifester?,2
10386,"Vos lois de barges on se les arrache une à une 
L'opinion est unanime
Macron rends nous la tune ",2
10387,"Le clip de ""C'est la grève"" est sur ",2
10412,"A priori, samedi 9, manifs non déclarées et rab de frites. L’événement s'intitulerait Vas-y Jojo, fais courir la BAC. Jojo, c'est un sacré lascar, tu peux compter sur lui pour mettre Paris en fête. Acte 13,  que du bonheur ! #giletsjaunes",2
10246,"#LCI #BFMTV les trois Mousquetaires alias Lemaire ,Édouard Philippe et Darmanin Tacle Macron ! Et c'est pas #AlexandreDumas il y'a 1nain sous le ""Tapie"" et Hollande ki se casse le cul avec Ferrand #France #Europe #Giletsjaunes #Retraités #Lyceens",2
10682,"Je t'aime, je t'aimeux !",2
5078,"Reçue à New Radio Gilets Jaunes 82 pour parler des revendications communes, partage des richesses,  justice sociale/fiscale, liberté de manifester et du beau rassemblement hier à #Montauban entre les syndicats et les #GiletsJaunes ",2
17888,"La récupération politique chez les #giletsjaunes ..ça ne plait pas du tout. Suite aux reproches internes, Jérome Rodrigues a décidé de lever le pied. Plus de projet, plus d'action relais. Juste du soutien au minima. #FB ",2
5079,Merci pour votre accueil @newradiogj @PCF_82 ,2
10729,#GiletsJaunes94 ,2
10728,Quand les #GiletsJaunes  s'organisent dans le plus grand secret dans un temple Shaolin  ,2
10218,"On veut leur enlever leurs privilèges, donc on leur fait peur, en fait.",2
4964,#Macron #Maghreb #France #Algerie #Tunisie #Paris #bfmtv #cnews #lci #france34 #GiletsJaunes #islam,2
5307,Collector #giletsjaunes :,2
5293,"@LindaKebbab Cette loi est néfaste car limite la liberté de manifester, inutile car les dispositions existent déjà au niveau du judiciaire et difficilement applicable. Et les #ViolencesPolicieres on en parle ? #Giletsjaunes",2
10302,"En décembre 2017, il avait enrayé la chute, déjà. Mais cette fois, c'était impossible, la chute était ""vertigineuse"", les #GiletsJaunes, toussa. Et puis, la chute, #NicolasSarkozy, #fhollande n'avaient pas pu la stopper. Sauf que voilà, il recommence: +11 points depuis janvier.",2
5275,"📹 « C'est #Macron, par l'intermédiaire de @CCastaner, qui laisse ces Black Blocs venir semer la perturbation, la violence, dans les manifestations ! » #BFMPolitique #GiletsJaunes ",2
5286,L'iconographie du héros #Dettinger en marche !,2
10731,#macrondemission ,2
4983,"#LoiAntiCasseurs ""Loi de la peur"" ""porté par un fort courant hostile aux libertés"" ""C’est le citoyen qu’on intimide, et pas le délinquant"" : le tournant ouvertement liberticide de la présidence #Macron #PresidentDesRiches.",2
10598,#giletsjaunes83 JOLIE UNIFORME QUE DANS CETTE ÉCOLE #LCI #LCIdirect @giletsjaunes #GiletsJaunes #giletsjaunes Toulouse toulon Marseille Lyon Nantes Nice Reims Lille rennes Rouen montpellier Bordeaux nimes grenoble lens rennes Rouen Reims Paris Aubagne vaucluse Aubagne 06 94 66 11 ,2
4963,Ce n'est pas du communautarisme ça ? ou seulement quand il s'agit des mus ?,2
10422,#GiletsJaunes #Macron Dessin pour @Midilibre ,2
10313,Cette fuite des riches à cause de l'#ISF est impressionnante ! 😵,2
10314,"Pour rappel l'Inspection générale des finances publiques affirmait dans ses derniers rapports que le nombre d'éligibles à l'ISF vivant à l'étranger était toujours stable : &gt;0,2%.",2
10426,Depuis la loi no 2014-172 du 21 février 2014 visant à reconnaître le #VoteBlanc aux élections le #PartiDesAbstentionnistes #NuitDebout #GiletsJaunes ont laissé s'exprimer les parvenus de l'ancien monde 🙄,2
4961,#PrintempsEuropeen ,2
10427,Exhortent a 1 #LOI sur LE #Référendum d'#Initiative #Populaire #fissafissa ,2
20910,"Ce n'est pas parce que les #GiletsJaunes en porte la ""couleur"", qu'ils veulent devenir des chinois !",1
