,tweet,retweets
14239,"Extrait de la #video de Bertrand Usclat dans laquelle il nous résume en 35 secondes les revendications des #GiletsJaunes. C'est synthétique et clair à l'image des productions des #leaders des gilets jaunes, c'est à dire : disjoncté. https://t.co/prx2Cs5e0j",16
21328,Les #GiletsJaunes sont l'expression habillée en jaune d'un mouvement social beaucoup plus important et d'une crise sociale. On ne méprise pas une crise sociale....,16
20807,Maintenant il a peur des poursuites judiciaires. ,16
20806,- chute TOUT SEUL tête la première sur un bloc de béton.,16
20805,"- s'enfuit en voyant arriver la police,",16
20804,"- il dégrade des bornes de péage,",16
20803,Résumé:,16
20723,"#GiletsJaunes : des personnalités appellent Agnès #Buzyn à  lever le voile sur le nombre de victimes de ""l'épisode de répression le plus violent depuis 1968.""",16
14824,"Le 17 novembre, des dizaines de milliers de #GiletsJaunes ont exprimé un ras le bol fiscal, une demande de justice sociale et de démocratie participative contre @EmmanuelMacron. Pas une 6ème République melenchoniste!",16
19665,"#LoiAntiCasseurs: ⁦@BasileAder, vice-bâtonnier du #barreaudeParis, s'alarme sur ⁦@Europe1⁩ des dispositions de la loi ""anti-casseurs"" qui sont contraires au droit et compromettent la séparation des pouvoirs.",16
21329,📺 #AudreyAndCo @audrey_crespo https://t.co/7o3k6OWHoG,16
20724,#ViolencesPolicières https://t.co/OHVdHI3Xy2,16
21059,#RIC,16
18588,La Ligue des droits de l’homme dépose de nouveaux recours contre les #LBD au Conseil d’Etat https://t.co/XD5cJVYcPm #giletsjaunes,16
15735,"Il y a une différence entre les manifestants de la CGT et les #GiletsJaunes.
La CGT se mobilise la semaine alors que les Gilets Jaunes manifestent le samedi puisqu'ils travaillent le reste de la semaine. - @NicolasBay_",16
20349,Oyez oyez tous les #LREM qui estiment que le mouvement n'a plus sa raison d'être. Vous êtes largement minoritaires les macronistes. On va vous virer dans pas longtemps,16
20351,https://t.co/yOOJfZoCU5,16
15736,#Punchline https://t.co/IVoy1tHCZ2,16
21327,"🗣 @jpmignard, avocat et proche d'@EmmanuelMacron :",16
20892,Merci @RTenfrancais et @AntoineRtfrance de m’avoir ouvert leurs colonnes au sujet de la Loi #anticasseurs #giletsjaunes https://t.co/bIRyygKQEh,15
10292,https://t.co/FcR7ZuodLA,15
10291,POURQUOI les ''banlieues pauvres'' n'ont pas rejoint les #GiletsJaunes ? Parce que les zones immigrées sont privilégiées socialement par l'assistanat : elles profitent au maximum du système archaïque égalitaire de la redistribution datant presque 80 ans.,15
13736,#Lyon : la police nationale  obligeant les manifestants à retirer leur gilet jaune pour circuler librement dans la manifestation #GreveGenerale5fevrier #GiletsJaunes  https://t.co/FM6gnUqrvh,15
20198,https://t.co/ywB9htZ0aI,15
20199,#acte13 #GiletsJaunes #autun #ChristopheDettinger https://t.co/Sqq75fOL9R,15
10456,Le maire @bacque64 accueillera avec plaisir les #giletsjaunes de Fontainebleau ce samedi 9 février en sa commune du #Vaudoué. ,15
19265,#sondage @elabe_fr @BFMTV https://t.co/6qW0mJID74,15
20195,https://t.co/EK1BmKIT54,15
10457,RDV à 14h sur la place du village ou dans la salle municipale. ,15
20194,"#ITALIE 🇮🇹 Alors que Paris vient de rappeler son ambassadeur à Rome, occasion est donnée de se repencher sur les décla des officiels italiens. En janvier dernier, nous vous publiions une traduction inédite d'un article de @luigidimaio sur les #GiletsJaunes",15
20197,"Pour l' #ActeXIII , retrouvons la fougue et l'insoumission des débuts :",15
10458,Pierre Bacqué assistera à cette réunion des #giletsjaunes qu’il soutient depuis le début.,15
20289,"On est quelques-uns à se demander @CCastaner, nos forces de l’ordre, 13 semaines sans relâche, épuisées, heures supp pas payées, ça se passe comment la lutte contre la délinquance, la vraie je veux dire? #giletsjaunes",15
19264,https://t.co/gtqKdHQ74d,15
18934,En présence de nombreux #GiletsJaunes https://t.co/wRBOLcvYmb,15
18933,DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquisition dans les locaux suite aux révélations sur l’affaire Benalla. @Mediapart @edwyplenel ,15
21042,"Vidéo de Maxime #Nicolle qui veut faire arrêter et juger @EmmanuelMacron. Pour lui, je réclame l'asile (... psychiatrique). #GiletsJaunes https://t.co/AhhMWeKChq",15
19896,Mais pourquoi le gouvernement refuse d'entendre parler de violences policières ? Mon article sur @Slatefr pour comprendre les raisons structurelles de ce puissant déni #GiletsJaunes https://t.co/ENOQwePL6V,15
21060,#RICtoutesmatieres,15
19263,"#Giletsjaunes : un Français sur deux estime qu’aucun parti ne représente leurs revendications. Le premier parti cité est la @FranceInsoumise, nettement devant le @RNational_off.",15
10295,Macron ferait mieux de s'occujper de ce qui se passe chez lui et de sa façon de réprimer les gilets jaunes ! IMacron n'est pas un exemple à suivre https://t.co/iHyNmZ6NEg,14
14001,#JusticeFiscale,14
13999,5. ne vont jamais en prison.,14
10401,"Depuis le début, je dénonce cette ingérence pour déstabiliser la France et l' #Europe https://t.co/wkqiiscLsl",14
10400,"#Bannon , chef de fil du du populisme à travers le monde, soutient le mouvement des #GiletsJaunes : il se frotte les mains et dénigre E. #Macron qui reste l'un des remparts à l'extrême-droite. ",14
13998,3. ne sont jamais condamnés ;,14
7165,"@EmmanuelMacron @CCastaner @BFMTV #GiletsJaunes @LCI @CNEWS Comment c'est possible que les gens voient pas se que fait le président, accusé la Russie, pour les gj ? Sortir des lois pour rendre hors la loi les gj, ça tourne a la dictature. Les faux sondages, ça va finir comment ??",14
21346,#La26 https://t.co/qj90gxUrZl,14
10294,#bfmtv #LCI #franceinfo #cnews #RMCinfo #libe #bourdindirect #cdanslair #giletsjaunes #20hpolitique,14
21345,Des #GiletsJaunes se sont rassemblés à #Autun pour accueillir Emmanuel #Macron ,14
10164,"#JulienDray promet ""le bruit et la fureur"" des #GiletsJaunes. Et il évoque l'entretien de #JLMelenchon avec #EmmanuelMacron: ""J'espère qu'il va lui transmettre la colère qui monte dans le pays"". Pour la colère, pas de souci, c'est ce que le patron de #LFI fait de mieux. https://t.co/Ga71zqaD52",14
14003,#greve5fevrier https://t.co/XUyKMbhr2T,14
13997,2. ne payent aucune amende ;,14
13996,1. payent moins que ce qu'ils doivent ;,14
13995,Quand les plus gros délinquants :,14
21344,EN DIRECT - #GrandDébatNational : ,14
9026,Face à la chienlit des #giletsjaunes le peuple français préfère une valeur sure plutôt que l’aventure sans issue du terrorisme jaune https://t.co/e8ebNgwsc7 via @BFMTV,14
14000,C'est le reste de la société qui paie le prix fort.,14
10421,"⚡🇫🇷INFO - Pour la 3ème semaine consécutive, le soutien des Français à l’égard du mouvement des #Giletsjaunes demeure stable, avec 58% de personnes interrogées portant un regard positif sur le mouvement. (Ifop)",14
15815,https://t.co/SlGquN2un8 à suivre une action visant à alerter sur la privatisation de ADP ? #GiletsJaunes #ADP #NonALAPrivatisation,14
21140,"🔴 Quand ancien dissident soviétique (Vladimir Konstantinovitch)qui a passé douze ans de sa vie emprisonné, confirme les analyses  de François #Asselineau sur l'🇪🇺 qu'il compare à L'URSS ...",14
15816,"liquidation des biens les plus précieux des Français ADP, société actuellement détenue par l’Etat pour plus de la moitié de son capital",14
21142,#UPRtv #GiletsJaunes #Europe ,14
21143,#européennes2019 https://t.co/YjqSwWljsn,14
21141,➡️ #Frexit 🇫🇷 ➡️ #UPR ,14
8895,#ActeXIII #femmesgiletsjaunes #Acte13 #RIC #GJ #LeGrandDebatNational https://t.co/7WgU4Q0knR,13
21295,"#GiletsJaunes 7 000 arrestations, 1 900 blessés, 1 000 condamnations en deux mois… Cette répression policière et judiciaire ne suffisait pas pour défendre l’ordre établi. Désormais, le pouvoir attaque la liberté de manifester et le droit à l’information https://t.co/nxYjPIYzP1 https://t.co/vN0IcQ0DKr",13
15526,#Macron #Castaner #Prefet #Police #GiletsJaunes #Gouvernement #GrandDebatNational,13
19350,#GiletsJaunes #Européennes2019 ,13
20821,https://t.co/yHXEB98OMj,13
20820,What else les #Macron #Castaner ?!,13
19678,"Vilipendé de toute part par le mouvement des #GiletsJaunes qui continue d'appeler régulièrement à sa démission..., @EmmanuelMacron reprend des couleurs et poursuit sa ""remontada"" avec un nouveau gain de 6 points de popularité après en avoir repris 5... : https://t.co/z3XtNAOyaT",13
20819,"Le soutien de l'opinion aux #GiletsJaunes se maintient. Quand il ne se renforce pas : malgré la répression, les Fake News #LREM, le #GrandDebat, la #LoiAntiCasseurs, près de 65% (+2) des Français continuent à le soutenir.",13
12420,"La prochaine fois que Jérôme Rodriguès, le très télégénique leader autoproclamé des #giletsjaunes monte sur une barricade pour vomir les élus qui sont « tous des pourris», se souvenir que ce zigue a été licencié de son dernier emploi (2016) pour vol et escroquerie.",13
16047,#Macron ,13
15524,Le problème là dedans est que le gouvernement admet donc connaitre les casseurs...,13
21182,"#GiletsJaunes @alexiscorbiere à Romain Goupil : “Le vocabulaire que tu aurais eu en 68, tu aurais été coffré si c'était Macron !” #ChezMoix https://t.co/2HHYTQZr4B",13
8894,Hanouna défenseur auto-proclamé des #GiletsJaunes exploite tranquillement ses employés. Quand il est question de bénéfices le guignol ne rit plus. Vous avez dit tartuffe? ,13
21013,https://t.co/omzCAFVGc0,13
21011,Selon @BFMTV Macron a retrouvé la même popularité qu'avant la crise des #Giletsjaunes ,13
21403,Toute l'#actu par #RTFrance :,13
15525,C'est chelou non ?  😂😂😂😂,13
8893,Dans le Canard d'aujourd'hui ,13
21012,Ah ! Ils annoncent aussi à l'instant qu'un prix Nobel de mathématique est parvenu à compter jusqu'à l'infini pour la 3ème fois de sa carrière. Stupéfiant !,13
15523,Les préfets peuvent maintenant interdire à un casseur de manifesté.,13
10087,https://t.co/sSWKbOWG75,12
20414,"L'historien Patrick Boucheron, qui a voté Macron aux deux tours, vient sur @franceinter ironiser sur l'obsession monarchique des #GiletsJaunes, et exprimer sa ""communauté de désarroi"" avec les journalistes face à l'irrespect des gueux pour la vérité révélée par leur corporation. https://t.co/sUFpaocpch",12
21150,Je ne peux pas aider des gens qui finalement ne font ça que pour l'image et n'en ont rien à foutre des autres,12
12929,https://t.co/ZECMdbiABP https://t.co/hOFeo5FADL,12
15221,https://t.co/cIqjA6xjl9,12
10086,"« Il est vrai que les #syndicats ont été à la ramasse au début. » nous dit Alain, syndiqué à la CGT depuis 40 ans. La convergence est enclenchée, mais pour quels résultats ? ",12
17384,"Selon Le « Point » -Une centaine en province, une cinquantaine à Paris et en petite couronne, c’est le nombre de #giletsjaunes placés sur écoute téléphonique et/ou sous « espionnage » Internet.  https://t.co/fgYtSWSXD1 #Politique via @LePoint",12
12928,⚡ #Urgent Rencontre de Di Maio avec les #Giletsjaunes: la France rappelle son ambassadeur en Italie,12
15219,Vous aimez le LBD40 ? Vous allez adorer l'ADS. Tout cela va très mal se terminer. Gouverner par le chaos. C'est une technique appréciée par certains mais ce n'est sûrement pas celle qui sert le Bien Commun.,12
21404,📰 https://t.co/he2RUZXxN4 https://t.co/aLQ8Tfqybe,12
19816,"Gouvernance désastreuse, entourage incompétent, affaire #Benalla, crise des #GiletsJaunes, #GrandDebatNational manipulé, autoritarisme, insultes, arrogance, mépris... Malgré tout cela, près d'un Français sur trois déclare avoir une bonne opinion d'Emmanuel Macron. https://t.co/9nZPitBEbl",12
21151,TOUT EST DIT par ce jeune très dépité https://t.co/VzGFn9xtA7,12
21401,"Gwendal : «Je ne suis pas énervé, je n'ai pas la haine, juste je ne comprends pas»",12
9291,Violences contre des populations civiles : une interview absolument hallucinante du ministre de l’Intérieur #Castaner. Permettez-moi de vous rappeler cette évidence les #Macron #LREM : « un pouvoir qui tire sur sa jeunesse n’a pas d’avenir. » ,12
17773,"La cour des comptes qui souligne 10 milliards de ""cadeau"" pour les #GiletsJaunes alors que les montants cumulés de supression ISF exit tax flat tax sont au moins au même niveau voire au delà et que le cadeau aux gilets jaunes ira lui à la consommation, c la cour des comtes! 😳",12
9292,#GiletsJaunes #ViolencesPolicieres https://t.co/87JeKuz0hW,12
10216,🇨🇵 [FLASH] - Un gendarme a perdu son sang froid à #Strasbourg lors de la #GreveGenerale5Fevrier. Il a interpellé un individu pour rebellion. #GiletsJaunes #GreveGenerale https://t.co/zXVix0rVJI,12
20252,Parce qu'il n'y a pas besoin de référendum révocatoire. Le saviez vous ?,12
21149,"#GiletsJaunes Gabin #Formont annonce son retrait de ""Vécu le média du gilet jaune"". Ecoutez ses paroles pleines d'amertume :",12
19436,"Déjà en 1990, le fasciste @lepenjm proposait dans son programme le référendum d'initiative populaire...",12
21402,#Giletsjaunes #LBD,12
20599,https://t.co/ooGtE1QlPO,12
19336,"A l'aube de l'#ActeXIII des #GiletsJaunes nous vous attendons à une conférence sur le #RIC, référendum d'initiative populaire par Patrick Marolles.",12
19337,📅 Vendredi 8 février ,12
8698,⚡️ #Urgent Paris réagit à la rencontre entre le ministre italien Luigi Di Maio et des #GiletsJaunes,12
21222,.,12
15507,"🔊🔊 Le 09 Février 2019, c'est l'ACTE XIII ... Tous En marche CONTRE l'ENFUMAGE du Grand Débat Nationale, aux frais des #GiletsJaunes et des Français !!! ... 😡😡😡 #MacronDestitution Il est temps que ce gvt soit sanctionné ➡ Dissolution de l'Assemblée Nationale ❗️ 🇫🇷 https://t.co/WekpX1Hypw",12
8699,https://t.co/2faN8pK5Zj https://t.co/yy1UKa78b6,12
19338,🕖 19h,12
20253,https://t.co/E5AQVjpWoP,12
15900,"#GiletsJaunes ""Les #syndicats se sont enfermés dans un discours très idéologique qui ne représente plus grand chose."" @MxSba dans #28min #GreveGenerale5fevrier https://t.co/PAiD4y4T45",12
19339,"🏙️ 10, rue Croix des Petits-Champs 75001 Paris https://t.co/ZvwIIvOv8v",12
8796,"Si l'humanité veut un avenir, elle doit établir très vite, une société solidaire, économe en énergie, en matière première, en transports et respectueuse de son environnement... actuellement, nous en sommes aux antipodes ! #Ecocide #GiletsJaunes #ActeXIII #Acte13",12
10085,"12 SEMAINES POUR REJOINDRE LES #GILETSJAUNES, C'EST BEAUCOUP ?",12
20598,"Nous n'oublions pas que Bernard #Tapie a soutenu Emmanuel Macron, tout comme Alexandre Jardin et la plupart des candidats de la liste ""jaune"" aux européennes. Et cette liste nuira à tout le monde (y compris aux #GiletsJaunes) sauf à Macron...",12
20914,"La culture n’est pas au centre des revendications des #GiletsJaunes, il y a d'autres urgences. Pourtant, et tous les sociologues font le même constat, le rapport à la culture est ce qui détermine pour une part essentielle la réussite des individus. https://t.co/ycSU8IIxY4 https://t.co/jv2qRnUCBN",12
19439,#RIC #GiletsJaunes https://t.co/5s34kc9EM9,12
20251,"Dites moi mes amis #GiletsJaunes, vous la voulez ou pas la #déstitution de #Macron ?",12
19438,Je me demande si nous n'avons pas été berné pendant plus de 30 ans.,12
19437,Alors qu'en 2019 le progressiste @EmmanuelMacron le refuse.,12
21049,PARIS - Quelques tensions à l’avant du cortège,12
9352,"500 millions qui tombent du ciel,  super on va pouvoir augmenter les minimas sociaux ou embaucher du personnel dans les hôpitaux ou ou... Ah ben non...! 500 briques, c'est juste la somme qu'il faut mobiliser pour remettre en état les radars vandalisés par les #GiletsJaunes https://t.co/vXt1On0amL",12
